Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
108.6948,S,108.6948,0.9972978,0,0.4730144,0,0,33.94948,38.43178,0,45.0312,79.43559,7.578061,4.30101327309507,4.30101327277501,-0.0000524707400377528,1075.63835015659,-1075.63835015547,0.00154943615432797,-89.99992,-89.99992,13763.3,0.3434705
108.7048,S,108.7048,0.9972181,0,0.4729142,0,0,33.94948,38.43476,0,45.0312,79.43559,7.578061,4.30380363976698,4.30380363944727,-0.000052459149664388,1075.59531212116,-1075.59531212004,0.00154891156284305,-89.99992,-89.99992,13752.55,0.343486
108.7148,S,108.7148,0.9971383,0,0.4728139,0,0,33.94948,38.43774,0,45.0312,79.43559,7.578061,4.30659953228629,4.30659953196693,-0.0000524475592910232,1075.55224612679,-1075.55224612568,0.00154838708726186,-89.99992,-89.99992,13741.79,0.3435015
108.7248,S,108.7248,0.9970585,0,0.4727136,0,0,33.94948,38.44075,0,45.0312,79.43559,7.578061,4.30940728364666,4.30940728332764,-0.0000524359916550265,1075.50915205492,-1075.50915205381,0.00154786272735703,-89.99992,-89.99992,13731.04,0.343517
108.7348,S,108.7348,0.9969786,0,0.4726133,0,0,33.94948,38.4437,0,45.0312,79.43559,7.578061,4.31217256669667,4.312172566378,-0.0000524243633860483,1075.46603033022,-1075.46603032911,0.00154733848373489,-89.99992,-89.99992,13720.28,0.3435324
108.7448,S,108.7448,0.9968987,0,0.4725131,0,0,33.94948,38.4467,0,45.0312,79.43559,7.578061,4.31497752408924,4.31497752377092,-0.0000524127853287579,1075.42288055595,-1075.42288055484,0.00154681435589332,-89.99992,-89.99992,13709.53,0.3435479
108.7548,S,108.7548,0.996819,0,0.4724127,0,0,33.94948,38.44963,0,45.0312,79.43559,7.578061,4.31772709883148,4.3177270985135,-0.000052401140954144,1075.37970328593,-1075.37970328482,0.00154629034449549,-89.99992,-89.99992,13698.77,0.3435634
108.7648,S,108.7648,0.996739,0,0.4723124,0,0,33.94948,38.45259,0,45.0312,79.43559,7.578061,4.3205015709311,4.32050157061347,-0.0000523895212116788,1075.33649827119,-1075.33649827008,0.00154576644929508,-89.99992,-89.99992,13688.02,0.3435788
108.7748,S,108.7748,0.996659,0,0.4722121,0,0,33.94948,38.45555,0,45.0312,79.43559,7.578061,4.32326710233381,4.32326710201652,-0.0000523779033639943,1075.29326560114,-1075.29326560003,0.00154524267027315,-89.99992,-89.99992,13677.27,0.3435943
108.7848,S,108.7848,0.996579,0,0.4721113,0,0,33.94948,38.45842,0,45.0312,79.43559,7.578061,4.3259608598085,4.32596085949155,-0.0000523661718294695,1075.25000599351,-1075.2500059924,0.00154471900856656,-89.99992,-89.99992,13666.52,0.3436098
108.7948,S,108.7948,0.9964991,0,0.4720111,0,0,33.94948,38.46137,0,45.0312,79.43559,7.578061,4.32871589830996,4.32871589799335,-0.0000523545388235396,1075.2067188355,-1075.20671883439,0.00154419546319003,-89.99992,-89.99992,13655.76,0.3436252
108.8048,S,108.8048,0.9964191,0,0.4719105,0,0,33.94948,38.4643,0,45.0312,79.43559,7.578061,4.331458581265,4.33145858094873,-0.000052342889711974,1075.16340425066,-1075.16340424955,0.00154367203430461,-89.99992,-89.99992,13645.01,0.3436406
108.8148,S,108.8148,0.9963391,0,0.4718102,0,0,33.94948,38.46723,0,45.0312,79.43559,7.578061,4.33419940157483,4.33419940125891,-0.0000523312311265051,1075.12006225762,-1075.12006225651,0.00154314872200504,-89.99992,-89.99992,13634.26,0.3436561
108.8248,S,108.8248,0.9962591,0,0.4717098,0,0,33.94948,38.47013,0,45.0312,79.43559,7.578061,4.336917373437,4.33691737312142,-0.0000523195498036681,1075.07669308486,-1075.07669308375,0.0015426255265187,-89.99992,-89.99992,13623.51,0.3436715
108.8348,S,108.8348,0.9961792,0,0.4716092,0,0,33.94948,38.47304,0,45.0312,79.43559,7.578061,4.33963596618091,4.33963596586566,-0.0000523078637438794,1075.03329672617,-1075.03329672506,0.00154210244789295,-89.99992,-89.99992,13612.76,0.3436869
108.8448,S,108.8448,0.9960991,0,0.4715088,0,0,33.94948,38.47596,0,45.0312,79.43559,7.578061,4.34237200570143,4.34237200538652,-0.0000522962136849235,1074.98987300709,-1074.98987300598,0.00154157948576779,-89.99992,-89.99992,13602.01,0.3437023
108.8548,S,108.8548,0.9960191,0,0.4714083,0,0,33.94948,38.47883,0,45.0312,79.43559,7.578061,4.34505092410277,4.3450509237882,-0.0000522844812030084,1074.94642249881,-1074.94642249771,0.00154105664096745,-89.99992,-89.99992,13591.26,0.3437178
108.8648,S,108.8648,0.995939,0,0.4713077,0,0,33.94948,38.48171,0,45.0312,79.43559,7.578061,4.34775293930448,4.34775293899024,-0.0000522727771428033,1074.90294497039,-1074.90294496929,0.00154053391320771,-89.99992,-89.99992,13580.51,0.3437332
108.8748,S,108.8748,0.9958589,0,0.471207,0,0,33.94948,38.48457,0,45.0312,79.43559,7.578061,4.35043005714879,4.35043005683489,-0.0000522610503452302,1074.85944067079,-1074.85944066969,0.00154001130271594,-89.99992,-89.99992,13569.76,0.3437486
108.8848,S,108.8848,0.9957788,0,0.4711066,0,0,33.94948,38.48745,0,45.0312,79.43559,7.578061,4.35312946464724,4.35312946433367,-0.0000522493424954638,1074.81590937712,-1074.81590937602,0.00153948880930266,-89.99992,-89.99992,13559.01,0.343764
108.8949,S,108.8949,0.9956986,0,0.4710058,0,0,33.94948,38.4903,0,45.0312,79.43559,7.578061,4.35579348188704,4.35579348157381,-0.000052237591065742,1074.77235144328,-1074.77235144218,0.00153896643340368,-89.99992,-89.99992,13548.27,0.3437794
108.9049,S,108.9049,0.9956186,0,0.4709053,0,0,33.94948,38.49315,0,45.0312,79.43559,7.578061,4.35845861671398,4.35845861640108,-0.0000522258500573139,1074.72876685809,-1074.72876685699,0.00153844417491478,-89.99992,-89.99992,13537.52,0.3437947
108.9149,S,108.9149,0.9955384,0,0.4708046,0,0,33.94948,38.49601,0,45.0312,79.43559,7.578061,4.36113256806148,4.36113256774891,-0.0000522141204175698,1074.68515553339,-1074.68515553229,0.00153792203372228,-89.99992,-89.99992,13526.77,0.3438101
108.9249,S,108.9249,0.9954583,0,0.4707041,0,0,33.94948,38.49885,0,45.0312,79.43559,7.578061,4.36378950724957,4.36378950693733,-0.0000522023576191639,1074.6415176393,-1074.6415176382,0.00153740001015776,-89.99992,-89.99992,13516.03,0.3438255
108.9349,S,108.9349,0.9953782,0,0.4706033,0,0,33.94948,38.50169,0,45.0312,79.43559,7.578061,4.36644495632151,4.3664449560096,-0.0000521906099790034,1074.59785319072,-1074.59785318962,0.00153687810406964,-89.99992,-89.99992,13505.28,0.3438409
108.9449,S,108.9449,0.995298,0,0.4705027,0,0,33.94948,38.50453,0,45.0312,79.43559,7.578061,4.3691081043269,4.36910810401532,-0.0000521788604440623,1074.55416211066,-1074.55416210956,0.00153635631547686,-89.99992,-89.99992,13494.54,0.3438562
108.9549,S,108.9549,0.9952178,0,0.470402,0,0,33.94948,38.50732,0,45.0312,79.43559,7.578061,4.3717231339982,4.37172313368695,-0.0000521670521709203,1074.5104448803,-1074.5104448792,0.00153583464496681,-89.99992,-89.99992,13483.79,0.3438716
108.9649,S,108.9649,0.9951375,0,0.4703012,0,0,33.94948,38.51014,0,45.0312,79.43559,7.578061,4.37435200933208,4.37435200902116,-0.0000521552609508044,1074.46670136119,-1074.46670136009,0.00153531309236896,-89.99992,-89.99992,13473.04,0.3438869
108.9749,S,108.9749,0.9950573,0,0.4702004,0,0,33.94948,38.51295,0,45.0312,79.43559,7.578061,4.37699175009626,4.37699174978566,-0.0000521434972050082,1074.42293144467,-1074.42293144357,0.00153479165740856,-89.99992,-89.99992,13462.3,0.3439023
108.9849,S,108.9849,0.9949771,0,0.4700998,0,0,33.94948,38.51577,0,45.0312,79.43559,7.578061,4.37962366775062,4.37962366744035,-0.000052131710721844,1074.37913520897,-1074.37913520787,0.00153427034031299,-89.99992,-89.99992,13451.56,0.3439176
108.9949,S,108.9949,0.9948968,0,0.4699989,0,0,33.94948,38.51854,0,45.0312,79.43559,7.578061,4.38221659403232,4.38221659372238,-0.0000521198844482857,1074.335313044,-1074.33531304291,0.00153374914148016,-89.99992,-89.99992,13440.81,0.343933
109.0049,S,109.0049,0.9948165,0,0.469898,0,0,33.94948,38.52134,0,45.0312,79.43559,7.578061,4.38483162370362,4.384831623394,-0.0000521080809120954,1074.29146472875,-1074.29146472766,0.00153322806068269,-89.99992,-89.99992,13430.07,0.3439483
109.0149,S,109.0149,0.9947363,0,0.4697974,0,0,33.94948,38.52412,0,45.0312,79.43559,7.578061,4.38743355277042,4.38743355246112,-0.0000520962622176598,1074.24759039421,-1074.24759039312,0.00153270709807216,-89.99992,-89.99992,13419.33,0.3439637
109.0249,S,109.0249,0.994656,0,0.4696965,0,0,33.94948,38.52686,0,45.0312,79.43559,7.578061,4.38999307561503,4.38999307530606,-0.0000520843933115363,1074.20369046444,-1074.20369046335,0.00153218625415069,-89.99992,-89.99992,13408.59,0.343979
109.0349,S,109.0349,0.9945756,0,0.4695956,0,0,33.94948,38.52964,0,45.0312,79.43559,7.578061,4.39259711567971,4.39259711537106,-0.0000520725746171007,1074.15976449427,-1074.15976449318,0.00153166552841616,-89.99992,-89.99992,13397.84,0.3439943
109.0449,S,109.0449,0.9944954,0,0.4694948,0,0,33.94948,38.53241,0,45.0312,79.43559,7.578061,4.39518780678719,4.39518780647886,-0.000052060750238323,1074.11581261719,-1074.1158126161,0.00153114492092541,-89.99992,-89.99992,13387.1,0.3440096
109.0549,S,109.0549,0.9944149,0,0.4693939,0,0,33.94948,38.53515,0,45.0312,79.43559,7.578061,4.3977540351545,4.39775403484649,-0.0000520488870165416,1074.07183507782,-1074.07183507673,0.00153062443206688,-89.99992,-89.99992,13376.36,0.3440249
109.0649,S,109.0649,0.9943347,0,0.4692929,0,0,33.94948,38.53788,0,45.0312,79.43559,7.578061,4.4003110744722,4.40031107416451,-0.0000520370114786858,1074.02783196806,-1074.02783196697,0.00153010406196372,-89.99992,-89.99992,13365.62,0.3440402
109.0749,S,109.0749,0.9942542,0,0.4691921,0,0,33.94948,38.54065,0,45.0312,79.43559,7.578061,4.40290244854958,4.40290244824221,-0.0000520251908894695,1073.98380294456,-1073.98380294347,0.00152958381006645,-89.99992,-89.99992,13354.88,0.3440555
109.0849,S,109.0849,0.9941739,0,0.4690912,0,0,33.94948,38.54338,0,45.0312,79.43559,7.578061,4.40545098178758,4.40545098148053,-0.0000520133106146621,1073.93974843573,-1073.93974843464,0.00152906367697193,-89.99992,-89.99992,13344.14,0.3440708
109.0949,S,109.0949,0.9940934,0,0.4689901,0,0,33.94948,38.54608,0,45.0312,79.43559,7.578061,4.40797132699501,4.40797132668828,-0.0000520013962338025,1073.89566872345,-1073.89566872236,0.00152854366302122,-89.99992,-89.99992,13333.4,0.3440861
109.1049,S,109.1049,0.994013,0,0.4688891,0,0,33.94948,38.54881,0,45.0312,79.43559,7.578061,4.41052942181166,4.41052942150524,-0.0000519895311172404,1073.85156343022,-1073.85156342913,0.00152802376772167,-89.99992,-89.99992,13322.67,0.3441014
109.1149,S,109.1149,0.9939325,0,0.4687881,0,0,33.94948,38.55151,0,45.0312,79.43559,7.578061,4.41305324395679,4.41305324365069,-0.0000519776119994292,1073.80743289877,-1073.80743289768,0.00152750399161329,-89.99992,-89.99992,13311.93,0.3441167
109.1249,S,109.1249,0.9938522,0,0.4686872,0,0,33.94948,38.55422,0,45.0312,79.43559,7.578061,4.41558582053432,4.41558582022854,-0.0000519657194085474,1073.76327704155,-1073.76327704046,0.00152698433443082,-89.99992,-89.99992,13301.19,0.3441319
109.1349,S,109.1349,0.9937718,0,0.4685863,0,0,33.94948,38.55694,0,45.0312,79.43559,7.578061,4.41812882792492,4.41812882761945,-0.0000519538400811303,1073.71909575426,-1073.71909575317,0.00152646479604162,-89.99992,-89.99992,13290.45,0.3441472
109.1449,S,109.1449,0.9936913,0,0.4684852,0,0,33.94948,38.55962,0,45.0312,79.43559,7.578061,4.42064383354948,4.42064383324433,-0.0000519419190685384,1073.67488931691,-1073.67488931583,0.00152594537686254,-89.99992,-89.99992,13279.72,0.3441625
109.1549,S,109.1549,0.9936107,0,0.4683841,0,0,33.94948,38.56231,0,45.0312,79.43559,7.578061,4.42315014682982,4.42315014652498,-0.0000519299895294335,1073.63065781643,-1073.63065781535,0.00152542607697885,-89.99992,-89.99992,13268.98,0.3441777
109.1649,S,109.1649,0.9935303,0,0.468283,0,0,33.94948,38.56497,0,45.0312,79.43559,7.578061,4.42563752321739,4.42563752291286,-0.0000519180400951316,1073.58640144219,-1073.58640144111,0.0015249068965895,-89.99992,-89.99992,13258.24,0.344193
109.1749,S,109.1749,0.9934497,0,0.4681819,0,0,33.94948,38.56767,0,45.0312,79.43559,7.578061,4.42816146953888,4.42816146923466,-0.0000519061361355657,1073.54211982849,-1073.54211982741,0.00152438783523975,-89.99992,-89.99992,13247.51,0.3442082
109.1849,S,109.1849,0.9933692,0,0.4680808,0,0,33.94948,38.57031,0,45.0312,79.43559,7.578061,4.43063406894127,4.43063406863736,-0.0000518941649112861,1073.49781348879,-1073.49781348771,0.00152386889360224,-89.99992,-89.99992,13236.77,0.3442235
109.1949,S,109.1949,0.9932887,0,0.4679797,0,0,33.94948,38.57299,0,45.0312,79.43559,7.578061,4.4331337387871,4.4331337384835,-0.0000518822344247908,1073.4534821524,-1073.45348215132,0.00152335007126959,-89.99992,-89.99992,13226.04,0.3442387
109.2049,S,109.2049,0.9932082,0,0.4678786,0,0,33.94948,38.57563,0,45.0312,79.43559,7.578061,4.43559627990546,4.43559627960217,-0.0000518702527792175,1073.4091261906,-1073.40912618952,0.00152283136875339,-89.99992,-89.99992,13215.3,0.3442539
109.2149,S,109.2149,0.9931276,0,0.4677775,0,0,33.94948,38.57828,0,45.0312,79.43559,7.578061,4.43808347002851,4.43808346972553,-0.0000518583099766479,1073.36474535689,-1073.36474535581,0.00152231278566521,-89.99992,-89.99992,13204.57,0.3442692
109.2249,S,109.2249,0.9930471,0,0.4676763,0,0,33.94948,38.58091,0,45.0312,79.43559,7.578061,4.44054706664581,4.44054706634314,-0.0000518463311732455,1073.32033988722,-1073.32033988614,0.00152179432236507,-89.99992,-89.99992,13193.84,0.3442844
109.2349,S,109.2349,0.9929665,0,0.4675751,0,0,33.94948,38.58354,0,45.0312,79.43559,7.578061,4.4430024055361,4.44300240523374,-0.0000518343495276722,1073.27590986416,-1073.27590986308,0.00152127597888138,-89.99992,-89.99992,13183.11,0.3442996
109.2449,S,109.2449,0.9928859,0,0.467474,0,0,33.94948,38.58617,0,45.0312,79.43559,7.578061,4.4454568131038,4.44545681280174,-0.0000518223621977568,1073.23145529703,-1073.23145529595,0.00152075775527099,-89.99992,-89.99992,13172.37,0.3443148
109.2549,S,109.2549,0.9928053,0,0.4673728,0,0,33.94948,38.58879,0,45.0312,79.43559,7.578061,4.44790631570582,4.44790631540407,-0.0000518103682361091,1073.18697623487,-1073.18697623379,0.00152023965160021,-89.99992,-89.99992,13161.64,0.34433
109.2649,S,109.2649,0.9927246,0,0.4672716,0,0,33.94948,38.59139,0,45.0312,79.43559,7.578061,4.45033768856133,4.45033768825988,-0.0000517983496423126,1073.14247285898,-1073.1424728579,0.00151972166811536,-89.99992,-89.99992,13150.91,0.3443452
109.2749,S,109.2749,0.992644,0,0.4671702,0,0,33.94948,38.594,0,45.0312,79.43559,7.578061,4.45278185158047,4.45278185127933,-0.0000517863566280553,1073.09794504146,-1073.09794504038,0.00151920380456065,-89.99992,-89.99992,13140.18,0.3443604
109.2849,S,109.2849,0.9925632,0,0.467069,0,0,33.94948,38.59658,0,45.0312,79.43559,7.578061,4.45518994137109,4.45518994107025,-0.0000517743219286231,1073.05339314303,-1073.05339314196,0.00151868606135294,-89.99992,-89.99992,13129.45,0.3443756
109.2949,S,109.2949,0.9924826,0,0.4669677,0,0,33.94948,38.59918,0,45.0312,79.43559,7.578061,4.45761423617488,4.45761423587434,-0.0000517623023874364,1073.00881700167,-1073.0088170006,0.00151816843834064,-89.99992,-89.99992,13118.72,0.3443908
109.3049,S,109.3049,0.992402,0,0.4668663,0,0,33.94948,38.60177,0,45.0312,79.43559,7.578061,4.46003958647759,4.46003958617736,-0.0000517502837936399,1072.96421660681,-1072.96421660574,0.00151765093551427,-89.99992,-89.99992,13107.99,0.3444059
109.3149,S,109.3149,0.9923212,0,0.4667651,0,0,33.94948,38.60436,0,45.0312,79.43559,7.578061,4.46245885213936,4.46245885183943,-0.0000517382604628918,1072.91959201929,-1072.91959201822,0.00151713355292121,-89.99992,-89.99992,13097.26,0.3444211
109.3249,S,109.3249,0.9922405,0,0.4666637,0,0,33.94948,38.60691,0,45.0312,79.43559,7.578061,4.46484632865653,4.4648463283569,-0.0000517261992365303,1072.874943557,-1072.87494355593,0.00151661629094041,-89.99992,-89.99992,13086.53,0.3444363
109.3349,S,109.3349,0.9921599,0,0.4665627,0,0,33.94948,38.60951,0,45.0312,79.43559,7.578061,4.46727788777656,4.46727788747723,-0.0000517141910640275,1072.83027077912,-1072.83027077805,0.00151609914904133,-89.99992,-89.99992,13075.8,0.3444515
109.3449,S,109.3449,0.9920791,0,0.4664612,0,0,33.94948,38.61206,0,45.0312,79.43559,7.578061,4.46965574062692,4.46965574032789,-0.0000517021203637626,1072.78557422272,-1072.78557422165,0.00151558212784925,-89.99992,-89.99992,13065.07,0.3444666
109.3549,S,109.3549,0.9919983,0,0.4663596,0,0,33.94948,38.61457,0,45.0312,79.43559,7.578061,4.47200919282528,4.47200919252655,-0.0000516900117678843,1072.74085413179,-1072.74085413072,0.00151506522774312,-89.99992,-89.99992,13054.35,0.3444818
109.365,S,109.365,0.9919177,0,0.4662584,0,0,33.94948,38.61715,0,45.0312,79.43559,7.578061,4.47441597876426,4.47441597846583,-0.0000516779780158425,1072.69610997301,-1072.69610997194,0.00151454844797451,-89.99992,-89.99992,13043.62,0.3444969
109.375,S,109.375,0.9918369,0,0.4661571,0,0,33.94948,38.61968,0,45.0312,79.43559,7.578061,4.47678464256501,4.47678464226688,-0.0000516658902625516,1072.65134212759,-1072.65134212652,0.00151403178908343,-89.99992,-89.99992,13032.89,0.344512
109.385,S,109.385,0.9917561,0,0.4660555,0,0,33.94948,38.62222,0,45.0312,79.43559,7.578061,4.47914386896347,4.47914386866563,-0.0000516538025092606,1072.6065506899,-1072.60655068883,0.00151351525106988,-89.99992,-89.99992,13022.17,0.3445272
109.395,S,109.395,0.9916753,0,0.4659542,0,0,33.94948,38.62472,0,45.0312,79.43559,7.578061,4.48148434473367,4.48148434443613,-0.000051641690123821,1072.56173584746,-1072.56173584639,0.00151299883418018,-89.99992,-89.99992,13011.44,0.3445423
109.405,S,109.405,0.9915944,0,0.4658527,0,0,33.94948,38.62727,0,45.0312,79.43559,7.578061,4.48386958607662,4.48386958577937,-0.0000516296355291918,1072.5168971526,-1072.51689715153,0.00151248253783643,-89.99992,-89.99992,13000.72,0.3445575
109.415,S,109.415,0.9915137,0,0.4657514,0,0,33.94948,38.62976,0,45.0312,79.43559,7.578061,4.48619180792395,4.486191807627,-0.0000516174985116034,1072.47203523553,-1072.47203523446,0.00151196636286285,-89.99992,-89.99992,12989.99,0.3445726
109.425,S,109.425,0.9914328,0,0.4656498,0,0,33.94948,38.63229,0,45.0312,79.43559,7.578061,4.48855190355683,4.48855190326017,-0.0000516054088635318,1072.4271497175,-1072.42714971643,0.00151145030878575,-89.99992,-89.99992,12979.27,0.3445877
109.435,S,109.435,0.991352,0,0.4655484,0,0,33.94948,38.63478,0,45.0312,79.43559,7.578061,4.49088188642578,4.49088188612942,-0.0000515932822672371,1072.38224089963,-1072.38224089857,0.00151093437597461,-89.99992,-89.99992,12968.54,0.3446028
109.445,S,109.445,0.9912711,0,0.4654468,0,0,33.94948,38.63726,0,45.0312,79.43559,7.578061,4.49319622307514,4.49319622277907,-0.000051581140512697,1072.33730893841,-1072.33730893735,0.00151041856458101,-89.99992,-89.99992,12957.82,0.3446179
109.455,S,109.455,0.9911903,0,0.4653455,0,0,33.94948,38.63977,0,45.0312,79.43559,7.578061,4.49555010989072,4.49555010959494,-0.0000515690593911385,1072.29235343832,-1072.29235343726,0.00150990287399862,-89.99992,-89.99992,12947.1,0.344633
109.465,S,109.465,0.9911094,0,0.4652439,0,0,33.94948,38.64223,0,45.0312,79.43559,7.578061,4.49784997999576,4.49784997970027,-0.000051556885425327,1072.24737493953,-1072.24737493847,0.00150938730515589,-89.99992,-89.99992,12936.38,0.3446481
109.475,S,109.475,0.9910285,0,0.4651423,0,0,33.94948,38.64471,0,45.0312,79.43559,7.578061,4.50016046717839,4.50016046688319,-0.0000515447474603483,1072.20237333587,-1072.20237333481,0.00150887185769281,-89.99992,-89.99992,12925.65,0.3446632
109.485,S,109.485,0.9909477,0,0.4650408,0,0,33.94948,38.6472,0,45.0312,79.43559,7.578061,4.50248330990746,4.50248330961255,-0.0000515326189692729,1072.15734850378,-1072.15734850272,0.00150835653151464,-89.99992,-89.99992,12914.93,0.3446783
109.495,S,109.495,0.9908667,0,0.4649391,0,0,33.94948,38.64965,0,45.0312,79.43559,7.578061,4.50477113490693,4.50477113461231,-0.0000515204487930228,1072.11230079344,-1072.11230079238,0.00150784132703823,-89.99992,-89.99992,12904.21,0.3446934
109.505,S,109.505,0.9907858,0,0.4648376,0,0,33.94948,38.65211,0,45.0312,79.43559,7.578061,4.50706144343333,4.507061443139,-0.0000515082786167727,1072.06723018002,-1072.06723017896,0.00150732624426358,-89.99992,-89.99992,12893.49,0.3447084
109.515,S,109.515,0.9907048,0,0.4647361,0,0,33.94948,38.65456,0,45.0312,79.43559,7.578061,4.50936106518568,4.50936106489164,-0.0000514961235987679,1072.02213657038,-1072.02213656932,0.0015068112830391,-89.99992,-89.99992,12882.77,0.3447235
109.525,S,109.525,0.990624,0,0.4646344,0,0,33.94948,38.65698,0,45.0312,79.43559,7.578061,4.511622999417,4.51162299912325,-0.0000514839278429787,1071.9770203414,-1071.97702034034,0.00150629644377218,-89.99992,-89.99992,12872.05,0.3447386
109.535,S,109.535,0.9905429,0,0.4645329,0,0,33.94948,38.65942,0,45.0312,79.43559,7.578061,4.51388996279035,4.51388996249688,-0.0000514717320871896,1071.93188144278,-1071.93188144172,0.00150578172646281,-89.99992,-89.99992,12861.33,0.3447537
109.545,S,109.545,0.9904619,0,0.4644312,0,0,33.94948,38.66186,0,45.0312,79.43559,7.578061,4.51617182732522,4.51617182703204,-0.0000514595600161588,1071.88671972552,-1071.88671972446,0.00150526713087415,-89.99992,-89.99992,12850.61,0.3447687
109.555,S,109.555,0.990381,0,0.4643295,0,0,33.94948,38.66426,0,45.0312,79.43559,7.578061,4.51841401751751,4.51841401722462,-0.0000514473358386595,1071.84153558636,-1071.8415355853,0.00150475265752726,-89.99992,-89.99992,12839.89,0.3447838
109.565,S,109.565,0.9903001,0,0.4642279,0,0,33.94948,38.66669,0,45.0312,79.43559,7.578061,4.52068613420922,4.52068613391661,-0.000051435159030677,1071.79632872603,-1071.79632872497,0.00150423830594845,-89.99992,-89.99992,12829.17,0.3447988
109.575,S,109.575,0.9902191,0,0.4641263,0,0,33.94948,38.66912,0,45.0312,79.43559,7.578061,4.52295235252449,4.52295235223217,-0.0000514229670644492,1071.75109920351,-1071.75109920246,0.0015037240762893,-89.99992,-89.99992,12818.46,0.3448139
109.585,S,109.585,0.990138,0,0.4640245,0,0,33.94948,38.67151,0,45.0312,79.43559,7.578061,4.52518653334247,4.52518653305043,-0.0000514107390973886,1071.70584733919,-1071.70584733814,0.00150320996890982,-89.99992,-89.99992,12807.74,0.3448289
109.595,S,109.595,0.990057,0,0.4639228,0,0,33.94948,38.6739,0,45.0312,79.43559,7.578061,4.52742152130671,4.52742152101495,-0.000051398511130328,1071.66057312499,-1071.66057312394,0.00150269598381,-89.99992,-89.99992,12797.02,0.3448439
109.605,S,109.605,0.9899759,0,0.4638211,0,0,33.94948,38.67629,0,45.0312,79.43559,7.578061,4.52964452625356,4.52964452596208,-0.0000513862784263158,1071.61527668074,-1071.61527667969,0.00150218212103722,-89.99992,-89.99992,12786.31,0.3448589
109.615,S,109.615,0.9898949,0,0.4637194,0,0,33.94948,38.67867,0,45.0312,79.43559,7.578061,4.53186858669933,4.53186858640814,-0.0000513740381431808,1071.56995799589,-1071.56995799484,0.00150166838066727,-89.99992,-89.99992,12775.59,0.3448739
109.625,S,109.625,0.9898139,0,0.4636176,0,0,33.94948,38.68106,0,45.0312,79.43559,7.578061,4.5341035125754,4.53410351228449,-0.0000513618120709009,1071.52461696178,-1071.52461696073,0.00150115476255804,-89.99992,-89.99992,12764.88,0.344889
109.635,S,109.635,0.9897328,0,0.4635159,0,0,33.94948,38.68343,0,45.0312,79.43559,7.578061,4.53631000206821,4.53631000177758,-0.0000513495518925689,1071.47925386278,-1071.47925386173,0.00150064126705059,-89.99992,-89.99992,12754.16,0.344904
109.645,S,109.645,0.9896517,0,0.4634141,0,0,33.94948,38.6858,0,45.0312,79.43559,7.578061,4.53852332126007,4.53852332096972,-0.0000513373097146532,1071.43386863058,-1071.43386862953,0.00150012789396492,-89.99992,-89.99992,12743.45,0.344919
109.655,S,109.655,0.9895707,0,0.4633124,0,0,33.94948,38.68814,0,45.0312,79.43559,7.578061,4.54071180518271,4.54071180489264,-0.0000513250315359049,1071.38846151355,-1071.3884615125,0.00149961464366103,-89.99992,-89.99992,12732.73,0.344934
109.665,S,109.665,0.9894896,0,0.4632106,0,0,33.94948,38.6905,0,45.0312,79.43559,7.578061,4.54290922980226,4.54290922951247,-0.0000513127713575729,1071.34303242227,-1071.34303242122,0.00149910151595892,-89.99992,-89.99992,12722.02,0.3449489
109.675,S,109.675,0.9894085,0,0.4631088,0,0,33.94948,38.69285,0,45.0312,79.43559,7.578061,4.5451048538648,4.54510485357529,-0.0000513004950736052,1071.29758137475,-1071.2975813737,0.00149858851101965,-89.99992,-89.99992,12711.31,0.3449639
109.685,S,109.685,0.9893273,0,0.4630069,0,0,33.94948,38.69519,0,45.0312,79.43559,7.578061,4.54728986084976,4.54728986056052,-0.0000512882178422471,1071.25210847716,-1071.25210847611,0.00149807562885269,-89.99992,-89.99992,12700.59,0.3449789
109.695,S,109.695,0.9892462,0,0.4629051,0,0,33.94948,38.69752,0,45.0312,79.43559,7.578061,4.54945959414414,4.54945959385518,-0.0000512759292422051,1071.20661388224,-1071.20661388119,0.00149756286957173,-89.99992,-89.99992,12689.88,0.3449939
109.705,S,109.705,0.9891651,0,0.4628033,0,0,33.94948,38.69984,0,45.0312,79.43559,7.578061,4.55163280437622,4.55163280408754,-0.000051263629273479,1071.16109755522,-1071.16109755417,0.00149705023329045,-89.99992,-89.99992,12679.17,0.3450089
109.715,S,109.715,0.9890839,0,0.4627015,0,0,33.94948,38.70218,0,45.0312,79.43559,7.578061,4.55381234760195,4.55381234731354,-0.000051251354884292,1071.11555943276,-1071.11555943171,0.00149653771975306,-89.99992,-89.99992,12668.46,0.3450238
109.725,S,109.725,0.9890026,0,0.4625996,0,0,33.94948,38.70448,0,45.0312,79.43559,7.578061,4.55595923244866,4.55595923216053,-0.0000512390293360268,1071.06999984145,-1071.06999984041,0.00149602532947115,-89.99992,-89.99992,12657.75,0.3450388
